Time,Value,MEASURE,Description
2011,18,CHILDCAR_3,Persons who cared for own child/children (%)
2016,18.4,CHILDCAR_3,Persons who cared for own child/children (%)
2011,5.2,CHILDCAR_4,Persons who cared for other child/children (%)
2016,4.9,CHILDCAR_4,Persons who cared for other child/children (%)
2011,0.8,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2016,0.6,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2011,9.6,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2016,10.1,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2011,16.4,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2016,18.9,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2011,1.6,CHILD_2,Average number of all children in a family
2016,1.6,CHILD_2,Average number of all children in a family
2016,4250,HOUSE_2,Dwellings with extra bedrooms needed (no.)
2016,36264,HOUSE_3,Dwellings with bedrooms spare (no.)
2016,23849,HOUSE_4,Dwellings with no bedrooms needed or spare (no.)
2011,23430,DWELL_2,Separate house (no.)
2016,17252,DWELL_2,Separate house (no.)
2011,17848,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2016,22583,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2011,24453,DWELL_4,Flat or apartment (no.)
2016,27348,DWELL_4,Flat or apartment (no.)
2011,734,DWELL_5,Other dwelling (no.)
2016,1037,DWELL_5,Other dwelling (no.)
2011,25,TENURE_2,Owned Outright (%)
2016,24.7,TENURE_2,Owned Outright (%)
2011,30.8,TENURE_3,Owned with a mortgage (%)
2016,28.4,TENURE_3,Owned with a mortgage (%)
2011,41.6,TENURE_4,Rented (%)
2016,43.6,TENURE_4,Rented (%)
2011,90.4,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2016,94.2,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2011,9.6,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2016,5.8,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2011,84.6,STRESS_4,Households where rent payments are less than 30% of household income (%)
2016,84.1,STRESS_4,Households where rent payments are less than 30% of household income (%)
2011,15.4,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2016,15.9,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2017,3537.1,LAND,Land Area (Ha)
2014,2637,SOLAR_2,Small-scale solar panel system installations (no.)
2015,2922,SOLAR_2,Small-scale solar panel system installations (no.)
2016,3214,SOLAR_2,Small-scale solar panel system installations (no.)
2015,10.8,SOLAR_3,Increase in installations from previous year (%)
2016,10,SOLAR_3,Increase in installations from previous year (%)
2014,1500,SOLAR_4,Solar water heater installations (no.)
2015,1575,SOLAR_4,Solar water heater installations (no.)
2016,1643,SOLAR_4,Solar water heater installations (no.)
2015,5,SOLAR_5,Increase in SWH installations from previous year (%)
2016,4.3,SOLAR_5,Increase in SWH installations from previous year (%)
2017,13711,MIGRATION_2,Internal Arrivals
2017,15641,MIGRATION_3,Internal Departures
2017,-1930,MIGRATION_4,Net Internal Migration
2017,7810,MIGRATION_5,Overseas Arrivals
2017,3994,MIGRATION_6,Overseas Departures
2017,3816,MIGRATION_7,Net Overseas Migration
2016,10,SEIFAA_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD)
2016,10,SEIFAA_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAA_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,7,SEIFAA_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,9,SEIFAS_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD) 
2016,10,SEIFAS_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAS_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,7,SEIFAS_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,8.7,COMMUTE_2,Average commuting distance from Place of Usual Residence (kms)
2016,6.8,COMMUTE_3,Median commuting distance from Place of Usual Residence (kms)
2016,12.8,COMMUTE_4,Average commuting distance to place of work (kms)
2016,7.7,COMMUTE_5,Median commuting distance to place of work (kms)
2011,30258,TOTMIG_2,Number of Females (no.)
2016,32059,TOTMIG_2,Number of Females (no.)
2011,28937,TOTMIG_3,Number of Males (no.)
2016,30228,TOTMIG_3,Number of Males (no.)
2011,59196,TOTMIG_4,Total population (no.)
2016,62291,TOTMIG_4,Total population (no.)
2011,504,AGEMIG_2,0-4 years (no.)
2016,501,AGEMIG_2,0-4 years (no.)
2011,751,AGEMIG_3,5-9 years (no.)
2016,824,AGEMIG_3,5-9 years (no.)
2011,664,AGEMIG_4,10-14 years (no.)
2016,785,AGEMIG_4,10-14 years (no.)
2011,1009,AGEMIG_5,15-19 years (no.)
2016,1094,AGEMIG_5,15-19 years (no.)
2011,3437,AGEMIG_6,20-24 years (no.)
2016,3614,AGEMIG_6,20-24 years (no.)
2011,5952,AGEMIG_7,25-29 years (no.)
2016,6492,AGEMIG_7,25-29 years (no.)
2011,6905,AGEMIG_8,30-34 years (no.)
2016,7239,AGEMIG_8,30-34 years (no.)
2011,6359,AGEMIG_9,35-39 years (no.)
2016,6416,AGEMIG_9,35-39 years (no.)
2011,5295,AGEMIG_10,40-44 years (no.)
2016,5620,AGEMIG_10,40-44 years (no.)
2011,5106,AGEMIG_11,45-49 years (no.)
2016,4762,AGEMIG_11,45-49 years (no.)
2011,4405,AGEMIG_12,50-54 years (no.)
2016,4702,AGEMIG_12,50-54 years (no.)
2011,3929,AGEMIG_13,55-59 years (no.)
2016,4106,AGEMIG_13,55-59 years (no.)
2011,3840,AGEMIG_14,60-64 years (no.)
2016,3701,AGEMIG_14,60-64 years (no.)
2011,2978,AGEMIG_15,65-69 years (no.)
2016,3465,AGEMIG_15,65-69 years (no.)
2011,2738,AGEMIG_16,70-74 years (no.)
2016,2733,AGEMIG_16,70-74 years (no.)
2011,2432,AGEMIG_17,75-80 years (no.)
2016,2405,AGEMIG_17,75-80 years (no.)
2011,1642,AGEMIG_18,80-84 years (no.)
2016,2005,AGEMIG_18,80-84 years (no.)
2011,1253,AGEMIG_19,84 and over (no.)
2016,1822,AGEMIG_19,84 and over (no.)
2011,18.4,ARRMIG_2,Arrived within 5 years (%)
2016,18.6,ARRMIG_2,Arrived within 5 years (%)
2011,12.2,ARRMIG_3,Arrived 5-10 years ago (%)
2016,13.6,ARRMIG_3,Arrived 5-10 years ago (%)
2011,65.2,ARRMIG_4,Arrived over 10 years ago (%)
2016,64.1,ARRMIG_4,Arrived over 10 years ago (%)
2011,4.3,ARRMIG_5,Arrival not stated (%)
2016,3.7,ARRMIG_5,Arrival not stated (%)
2011,63,CITMIG_2,Australian citizen (%)
2016,60.1,CITMIG_2,Australian citizen (%)
2011,35.6,CITMIG_3,Not an Australian citizen (%)
2016,38.1,CITMIG_3,Not an Australian citizen (%)
2011,1.4,CITMIG_4,Citizenship not stated (%)
2016,1.9,CITMIG_4,Citizenship not stated (%)
2011,8.8,RELMIG_2,Buddhism (%)
2016,8,RELMIG_2,Buddhism (%)
2011,48.5,RELMIG_3,Christianity (%)
2016,40.9,RELMIG_3,Christianity (%)
2011,5.7,RELMIG_4,Hinduism (%)
2016,6.1,RELMIG_4,Hinduism (%)
2011,3.4,RELMIG_5,Islam (%)
2016,2.6,RELMIG_5,Islam (%)
2011,0.5,RELMIG_6,Judaism (%)
2016,0.5,RELMIG_6,Judaism (%)
2011,0.9,RELMIG_7,Other Religion (%)
2016,0.7,RELMIG_7,Other Religion (%)
2011,28.1,RELMIG_10,No Religion (%)
2016,37,RELMIG_8,Secular beliefs and other spiritual beliefs and no religious affiliation (%)
2011,3.3,RELMIG_9,Religion not stated (%)
2016,3.7,RELMIG_9,Religion not stated (%)
2011,84.6,ENGMIG_2,Proficient in English (%)
2016,85.4,ENGMIG_2,Proficient in English (%)
2011,14.7,ENGMIG_3,Not proficient in English (%)
2016,14,ENGMIG_3,Not proficient in English (%)
2011,0.7,ENGMIG_4,English proficiency not stated (%)
2016,0.5,ENGMIG_4,English proficiency not stated (%)
2011,11.1,QUALMIG_2,Postgraduate Degree level (%)
2016,13.1,QUALMIG_2,Postgraduate Degree level (%)
2011,2.1,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2016,2.3,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2011,23,QUALMIG_4,Bachelor Degree level (%)
2016,25.9,QUALMIG_4,Bachelor Degree level (%)
2011,9.5,QUALMIG_5,Advanced Diploma and Diploma level (%)
2016,9,QUALMIG_5,Advanced Diploma and Diploma level (%)
2011,7.6,QUALMIG_6,Certificate level (%)
2016,9.4,QUALMIG_6,Certificate level (%)
2011,33.5,QUALMIG_7,School education level (%)
2011,5.1,QUALMIG_8,Education not stated (%)
2016,3,QUALMIG_8,Education not stated (%)
2011,8.5,OCCMIG_2,Managers (%)
2016,9.2,OCCMIG_2,Managers (%)
2011,19.3,OCCMIG_3,Professionals (%)
2016,20.4,OCCMIG_3,Professionals (%)
2011,6.4,OCCMIG_4,Technicians and trades workers (%)
2016,6.1,OCCMIG_4,Technicians and trades workers (%)
2011,4.9,OCCMIG_5,Community and personal service workers (%)
2016,5.6,OCCMIG_5,Community and personal service workers (%)
2011,7.8,OCCMIG_6,Clerical and administrative workers (%)
2016,7.1,OCCMIG_6,Clerical and administrative workers (%)
2011,4.2,OCCMIG_7,Sales workers (%)
2016,4,OCCMIG_7,Sales workers (%)
2011,2.3,OCCMIG_8,Machinery operators and drivers (%)
2016,2,OCCMIG_8,Machinery operators and drivers (%)
2011,4.7,OCCMIG_9,Labourers (%)
2016,4.8,OCCMIG_9,Labourers (%)
2011,0.4,OCCMIG_10,Occupation not stated (%)
2016,0.4,OCCMIG_10,Occupation not stated (%)
2011,37349,LFMIG_2,Labour Force number (no.)
2016,39979,LFMIG_2,Labour Force number (no.)
2011,2286,LFMIG_3,Unemployed number (no.)
2016,2330,LFMIG_3,Unemployed number (no.)
2011,63.1,LFMIG_4,Participation Rate (%)
2016,64.2,LFMIG_4,Participation Rate (%)
2011,6.1,LFMIG_5,Unemployment Rate (%)
2016,5.8,LFMIG_5,Unemployment Rate (%)
2016,26.3,INCMIG_2,Persons earning $1-$499 per week (%)
2016,21.3,INCMIG_3,Persons earning $500-$999 per week (%)
2016,24.9,INCMIG_4,Persons earning $1000-$1999 per week (%)
2016,8.2,INCMIG_5,Persons earning $2000-$2999 per week (%)
2016,6.6,INCMIG_6,Persons earning $3000 or more per week (%)
2016,0.1,INCMIG_7,Persons earning nil income (%)
2016,0.5,INCMIG_8,Persons with a negative income (%)
2016,2.6,INCMIG_9,Income not stated (%)
