Time,Value,MEASURE,Description
2011,3704,AGEMIG_6,20-24 years (no.)
2016,5369,AGEMIG_6,20-24 years (no.)
2011,6303,AGEMIG_7,25-29 years (no.)
2016,8977,AGEMIG_7,25-29 years (no.)
2011,5926,AGEMIG_8,30-34 years (no.)
2016,9098,AGEMIG_8,30-34 years (no.)
2011,4946,AGEMIG_9,35-39 years (no.)
2016,6510,AGEMIG_9,35-39 years (no.)
2011,4718,AGEMIG_10,40-44 years (no.)
2016,4990,AGEMIG_10,40-44 years (no.)
2011,4958,AGEMIG_11,45-49 years (no.)
2016,4719,AGEMIG_11,45-49 years (no.)
2011,4738,AGEMIG_12,50-54 years (no.)
2016,5038,AGEMIG_12,50-54 years (no.)
2011,4419,AGEMIG_13,55-59 years (no.)
2016,4685,AGEMIG_13,55-59 years (no.)
2011,4369,AGEMIG_14,60-64 years (no.)
2016,4384,AGEMIG_14,60-64 years (no.)
2011,3439,AGEMIG_15,65-69 years (no.)
2016,4173,AGEMIG_15,65-69 years (no.)
2011,2959,AGEMIG_16,70-74 years (no.)
2016,3228,AGEMIG_16,70-74 years (no.)
2011,2369,AGEMIG_17,75-80 years (no.)
2016,2738,AGEMIG_17,75-80 years (no.)
2011,1564,AGEMIG_18,80-84 years (no.)
2016,2010,AGEMIG_18,80-84 years (no.)
2011,1150,AGEMIG_19,84 and over (no.)
2016,1612,AGEMIG_19,84 and over (no.)
2011,16.2,ARRMIG_2,Arrived within 5 years (%)
2016,21.2,ARRMIG_2,Arrived within 5 years (%)
2011,12.3,ARRMIG_3,Arrived 5-10 years ago (%)
2016,14.7,ARRMIG_3,Arrived 5-10 years ago (%)
2011,67.2,ARRMIG_4,Arrived over 10 years ago (%)
2016,60.3,ARRMIG_4,Arrived over 10 years ago (%)
2011,4.3,ARRMIG_5,Arrival not stated (%)
2016,3.8,ARRMIG_5,Arrival not stated (%)
2011,67.7,CITMIG_2,Australian citizen (%)
2016,57.6,CITMIG_2,Australian citizen (%)
2011,30.7,CITMIG_3,Not an Australian citizen (%)
2016,40.8,CITMIG_3,Not an Australian citizen (%)
2011,1.6,CITMIG_4,Citizenship not stated (%)
2016,1.7,CITMIG_4,Citizenship not stated (%)
2011,7.3,RELMIG_2,Buddhism (%)
2016,7.5,RELMIG_2,Buddhism (%)
2011,53.6,RELMIG_3,Christianity (%)
2016,45.7,RELMIG_3,Christianity (%)
2011,6.3,RELMIG_4,Hinduism (%)
2016,8,RELMIG_4,Hinduism (%)
2011,12.2,RELMIG_5,Islam (%)
2016,10.1,RELMIG_5,Islam (%)
2011,0.8,RELMIG_6,Judaism (%)
2016,0.6,RELMIG_6,Judaism (%)
2011,0.7,RELMIG_7,Other Religion (%)
2016,0.6,RELMIG_7,Other Religion (%)
2011,16,RELMIG_10,No Religion (%)
2016,23.5,RELMIG_8,Secular beliefs and other spiritual beliefs and no religious affiliation (%)
2011,2.8,RELMIG_9,Religion not stated (%)
2016,3.7,RELMIG_9,Religion not stated (%)
2011,83.5,ENGMIG_2,Proficient in English (%)
2016,84.2,ENGMIG_2,Proficient in English (%)
2011,15.6,ENGMIG_3,Not proficient in English (%)
2016,15.1,ENGMIG_3,Not proficient in English (%)
2011,0.9,ENGMIG_4,English proficiency not stated (%)
2016,0.7,ENGMIG_4,English proficiency not stated (%)
2011,7.4,QUALMIG_2,Postgraduate Degree level (%)
2016,10.2,QUALMIG_2,Postgraduate Degree level (%)
2011,0.9,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2016,1.2,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2011,17.3,QUALMIG_4,Bachelor Degree level (%)
2016,22.1,QUALMIG_4,Bachelor Degree level (%)
2011,9.2,QUALMIG_5,Advanced Diploma and Diploma level (%)
2016,9.4,QUALMIG_5,Advanced Diploma and Diploma level (%)
2011,9.2,QUALMIG_6,Certificate level (%)
2016,10.5,QUALMIG_6,Certificate level (%)
2011,41.5,QUALMIG_7,School education level (%)
2011,6,QUALMIG_8,Education not stated (%)
2016,3.4,QUALMIG_8,Education not stated (%)
2011,5.3,OCCMIG_2,Managers (%)
2016,6.1,OCCMIG_2,Managers (%)
2011,11.1,OCCMIG_3,Professionals (%)
2016,12.5,OCCMIG_3,Professionals (%)
2011,7.2,OCCMIG_4,Technicians and trades workers (%)
2016,7,OCCMIG_4,Technicians and trades workers (%)
2011,5.4,OCCMIG_5,Community and personal service workers (%)
2016,6,OCCMIG_5,Community and personal service workers (%)
2011,8,OCCMIG_6,Clerical and administrative workers (%)
2016,7.1,OCCMIG_6,Clerical and administrative workers (%)
2011,4.9,OCCMIG_7,Sales workers (%)
2016,5.2,OCCMIG_7,Sales workers (%)
2011,4.6,OCCMIG_8,Machinery operators and drivers (%)
2016,4.1,OCCMIG_8,Machinery operators and drivers (%)
2011,7,OCCMIG_9,Labourers (%)
2016,7.5,OCCMIG_9,Labourers (%)
2011,0.7,OCCMIG_10,Occupation not stated (%)
2016,0.5,OCCMIG_10,Occupation not stated (%)
2011,34450,LFMIG_2,Labour Force number (no.)
2016,43581,LFMIG_2,Labour Force number (no.)
2011,2163,LFMIG_3,Unemployed number (no.)
2016,3010,LFMIG_3,Unemployed number (no.)
2011,58.5,LFMIG_4,Participation Rate (%)
2016,60.8,LFMIG_4,Participation Rate (%)
2011,6.3,LFMIG_5,Unemployment Rate (%)
2016,6.9,LFMIG_5,Unemployment Rate (%)
2016,28.9,INCMIG_2,Persons earning $1-$499 per week (%)
2016,25.8,INCMIG_3,Persons earning $500-$999 per week (%)
2016,22.5,INCMIG_4,Persons earning $1000-$1999 per week (%)
2016,4.3,INCMIG_5,Persons earning $2000-$2999 per week (%)
2016,1.8,INCMIG_6,Persons earning $3000 or more per week (%)
2016,0.1,INCMIG_7,Persons earning nil income (%)
2016,0.7,INCMIG_8,Persons with a negative income (%)
2016,2.8,INCMIG_9,Income not stated (%)
