Time,Value,MEASURE,Description
2016,17.9,CHILDCAR_3,Persons who cared for own child/children (%)
2011,7,CHILDCAR_4,Persons who cared for other child/children (%)
2016,6.8,CHILDCAR_4,Persons who cared for other child/children (%)
2011,0.5,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2016,0.4,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2011,10.1,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2016,10.1,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2011,20.9,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2016,22.4,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2011,1.8,CHILD_2,Average number of all children in a family
2016,1.8,CHILD_2,Average number of all children in a family
2016,604,HOUSE_2,Dwellings with extra bedrooms needed (no.)
2016,13224,HOUSE_3,Dwellings with bedrooms spare (no.)
2016,5640,HOUSE_4,Dwellings with no bedrooms needed or spare (no.)
2011,4916,DWELL_2,Separate house (no.)
2016,4500,DWELL_2,Separate house (no.)
2011,4597,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2016,4703,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2011,10836,DWELL_4,Flat or apartment (no.)
2016,11632,DWELL_4,Flat or apartment (no.)
2011,57,DWELL_5,Other dwelling (no.)
2016,156,DWELL_5,Other dwelling (no.)
2011,35.2,TENURE_2,Owned Outright (%)
2016,35.1,TENURE_2,Owned Outright (%)
2011,23.3,TENURE_3,Owned with a mortgage (%)
2016,23.9,TENURE_3,Owned with a mortgage (%)
2011,38,TENURE_4,Rented (%)
2016,37.4,TENURE_4,Rented (%)
2011,90.8,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2016,93.9,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2011,9.2,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2016,6.1,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2011,84.5,STRESS_4,Households where rent payments are less than 30% of household income (%)
2016,85.6,STRESS_4,Households where rent payments are less than 30% of household income (%)
2011,15.5,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2016,14.4,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2017,1227.8,LAND,Land Area (Ha)
2016,1,PROTECTED_AREA_3,National Parks (no.)
2016,1,PROTECTED_AREA_6,Protected Areas - Total (no.)
2016,41,PROTECTED_AREA_8,National Parks (ha)
2016,41,PROTECTED_AREA_11,Protected Areas -Total (ha)
2016,3.3,PROTECTED_AREA_13,National Parks (%)
2016,3.3,PROTECTED_AREA_16,Protected Areas - Total (%)
2014,338,SOLAR_2,Small-scale solar panel system installations (no.)
2015,405,SOLAR_2,Small-scale solar panel system installations (no.)
2016,477,SOLAR_2,Small-scale solar panel system installations (no.)
2015,19.8,SOLAR_3,Increase in installations from previous year (%)
2016,17.8,SOLAR_3,Increase in installations from previous year (%)
2014,202,SOLAR_4,Solar water heater installations (no.)
2015,207,SOLAR_4,Solar water heater installations (no.)
2016,215,SOLAR_4,Solar water heater installations (no.)
2015,2.5,SOLAR_5,Increase in SWH installations from previous year (%)
2016,3.9,SOLAR_5,Increase in SWH installations from previous year (%)
2017,4765,MIGRATION_2,Internal Arrivals
2017,5277,MIGRATION_3,Internal Departures
2017,-512,MIGRATION_4,Net Internal Migration
2017,2358,MIGRATION_5,Overseas Arrivals
2017,1463,MIGRATION_6,Overseas Departures
2017,895,MIGRATION_7,Net Overseas Migration
2016,10,SEIFAA_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD)
2016,10,SEIFAA_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAA_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,10,SEIFAA_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,10,SEIFAS_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD) 
2016,10,SEIFAS_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAS_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,9,SEIFAS_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,7,COMMUTE_2,Average commuting distance from Place of Usual Residence (kms)
2016,4.7,COMMUTE_3,Median commuting distance from Place of Usual Residence (kms)
2016,11.1,COMMUTE_4,Average commuting distance to place of work (kms)
2016,5.5,COMMUTE_5,Median commuting distance to place of work (kms)
2011,8631,TOTMIG_2,Number of Females (no.)
2016,9369,TOTMIG_2,Number of Females (no.)
2011,7804,TOTMIG_3,Number of Males (no.)
2016,8173,TOTMIG_3,Number of Males (no.)
2011,16437,TOTMIG_4,Total population (no.)
2016,17548,TOTMIG_4,Total population (no.)
2011,217,AGEMIG_2,0-4 years (no.)
2016,202,AGEMIG_2,0-4 years (no.)
2011,374,AGEMIG_3,5-9 years (no.)
2016,407,AGEMIG_3,5-9 years (no.)
2011,381,AGEMIG_4,10-14 years (no.)
2016,466,AGEMIG_4,10-14 years (no.)
2011,451,AGEMIG_5,15-19 years (no.)
2016,497,AGEMIG_5,15-19 years (no.)
2011,567,AGEMIG_6,20-24 years (no.)
2016,679,AGEMIG_6,20-24 years (no.)
2011,1378,AGEMIG_7,25-29 years (no.)
2016,1489,AGEMIG_7,25-29 years (no.)
2011,1806,AGEMIG_8,30-34 years (no.)
2016,1812,AGEMIG_8,30-34 years (no.)
2011,1622,AGEMIG_9,35-39 years (no.)
2016,1637,AGEMIG_9,35-39 years (no.)
2011,1349,AGEMIG_10,40-44 years (no.)
2016,1452,AGEMIG_10,40-44 years (no.)
2011,1289,AGEMIG_11,45-49 years (no.)
2016,1403,AGEMIG_11,45-49 years (no.)
2011,1175,AGEMIG_12,50-54 years (no.)
2016,1294,AGEMIG_12,50-54 years (no.)
2011,1044,AGEMIG_13,55-59 years (no.)
2016,1159,AGEMIG_13,55-59 years (no.)
2011,1378,AGEMIG_14,60-64 years (no.)
2016,1016,AGEMIG_14,60-64 years (no.)
2011,1004,AGEMIG_15,65-69 years (no.)
2016,1282,AGEMIG_15,65-69 years (no.)
2011,724,AGEMIG_16,70-74 years (no.)
2016,959,AGEMIG_16,70-74 years (no.)
2011,543,AGEMIG_17,75-80 years (no.)
2016,653,AGEMIG_17,75-80 years (no.)
2011,485,AGEMIG_18,80-84 years (no.)
2016,509,AGEMIG_18,80-84 years (no.)
2011,639,AGEMIG_19,84 and over (no.)
2016,631,AGEMIG_19,84 and over (no.)
2011,19.4,ARRMIG_2,Arrived within 5 years (%)
2016,18.6,ARRMIG_2,Arrived within 5 years (%)
2011,12.1,ARRMIG_3,Arrived 5-10 years ago (%)
2016,13.2,ARRMIG_3,Arrived 5-10 years ago (%)
2011,64.6,ARRMIG_4,Arrived over 10 years ago (%)
2016,65.4,ARRMIG_4,Arrived over 10 years ago (%)
2011,3.9,ARRMIG_5,Arrival not stated (%)
2016,2.8,ARRMIG_5,Arrival not stated (%)
2011,65.7,CITMIG_2,Australian citizen (%)
2016,64.4,CITMIG_2,Australian citizen (%)
2011,33.1,CITMIG_3,Not an Australian citizen (%)
2016,33.8,CITMIG_3,Not an Australian citizen (%)
2011,1.2,CITMIG_4,Citizenship not stated (%)
2016,1.9,CITMIG_4,Citizenship not stated (%)
2011,2.7,RELMIG_2,Buddhism (%)
2016,2.6,RELMIG_2,Buddhism (%)
2011,43.1,RELMIG_3,Christianity (%)
2016,36.9,RELMIG_3,Christianity (%)
2011,1.1,RELMIG_4,Hinduism (%)
2016,1.1,RELMIG_4,Hinduism (%)
2011,0.9,RELMIG_5,Islam (%)
2016,0.8,RELMIG_5,Islam (%)
2011,21.8,RELMIG_6,Judaism (%)
2016,18.6,RELMIG_6,Judaism (%)
2011,0.5,RELMIG_7,Other Religion (%)
2016,0.5,RELMIG_7,Other Religion (%)
2011,24.7,RELMIG_10,No Religion (%)
2016,34.5,RELMIG_8,Secular beliefs and other spiritual beliefs and no religious affiliation (%)
2011,4.7,RELMIG_9,Religion not stated (%)
2016,4.7,RELMIG_9,Religion not stated (%)
2011,97.5,ENGMIG_2,Proficient in English (%)
2016,97.2,ENGMIG_2,Proficient in English (%)
2011,2,ENGMIG_3,Not proficient in English (%)
2016,2.5,ENGMIG_3,Not proficient in English (%)
2011,0.4,ENGMIG_4,English proficiency not stated (%)
2016,0.3,ENGMIG_4,English proficiency not stated (%)
2011,13.5,QUALMIG_2,Postgraduate Degree level (%)
2016,15.6,QUALMIG_2,Postgraduate Degree level (%)
2011,2.1,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2016,2.3,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2011,32.6,QUALMIG_4,Bachelor Degree level (%)
2016,34.2,QUALMIG_4,Bachelor Degree level (%)
2011,9.7,QUALMIG_5,Advanced Diploma and Diploma level (%)
2016,9.3,QUALMIG_5,Advanced Diploma and Diploma level (%)
2011,5.2,QUALMIG_6,Certificate level (%)
2016,6.9,QUALMIG_6,Certificate level (%)
2011,23.8,QUALMIG_7,School education level (%)
2011,3.8,QUALMIG_8,Education not stated (%)
2016,2.7,QUALMIG_8,Education not stated (%)
2011,14.6,OCCMIG_2,Managers (%)
2016,15.2,OCCMIG_2,Managers (%)
2011,25.3,OCCMIG_3,Professionals (%)
2016,25,OCCMIG_3,Professionals (%)
2011,3.3,OCCMIG_4,Technicians and trades workers (%)
2016,3.1,OCCMIG_4,Technicians and trades workers (%)
2011,3.5,OCCMIG_5,Community and personal service workers (%)
2016,4.3,OCCMIG_5,Community and personal service workers (%)
2011,7.6,OCCMIG_6,Clerical and administrative workers (%)
2016,6.8,OCCMIG_6,Clerical and administrative workers (%)
2011,4.4,OCCMIG_7,Sales workers (%)
2016,4.6,OCCMIG_7,Sales workers (%)
2011,0.5,OCCMIG_8,Machinery operators and drivers (%)
2016,0.7,OCCMIG_8,Machinery operators and drivers (%)
2011,1.4,OCCMIG_9,Labourers (%)
2016,1.7,OCCMIG_9,Labourers (%)
2011,0.5,OCCMIG_10,Occupation not stated (%)
2016,0.3,OCCMIG_10,Occupation not stated (%)
2011,10584,LFMIG_2,Labour Force number (no.)
2016,11362,LFMIG_2,Labour Force number (no.)
2011,379,LFMIG_3,Unemployed number (no.)
2016,387,LFMIG_3,Unemployed number (no.)
2011,64.4,LFMIG_4,Participation Rate (%)
2016,64.7,LFMIG_4,Participation Rate (%)
2011,3.6,LFMIG_5,Unemployment Rate (%)
2016,3.4,LFMIG_5,Unemployment Rate (%)
2016,12.6,INCMIG_2,Persons earning $1-$499 per week (%)
2016,16,INCMIG_3,Persons earning $500-$999 per week (%)
2016,28.2,INCMIG_4,Persons earning $1000-$1999 per week (%)
2016,11.7,INCMIG_5,Persons earning $2000-$2999 per week (%)
2016,19.6,INCMIG_6,Persons earning $3000 or more per week (%)
2016,0.1,INCMIG_7,Persons earning nil income (%)
2016,0.4,INCMIG_8,Persons with a negative income (%)
2016,2.6,INCMIG_9,Income not stated (%)
