Time,Value,MEASURE,Description
2011,2.4,FAMILY_9,Average family size (no. of persons)
2016,2.4,FAMILY_9,Average family size (no. of persons)
2011,31339,MARRIAGE_2,Married in a registered marriage (no.)
2016,37298,MARRIAGE_2,Married in a registered marriage (no.)
2011,23925,MARRIAGE_3,Married in a de facto marriage (no.)
2016,30663,MARRIAGE_3,Married in a de facto marriage (no.)
2011,71738,MARRIAGE_4,Not married (no.)
2016,88352,MARRIAGE_4,Not married (no.)
2011,25.5,MARRIAGE_5,Married (%)
2016,25.7,MARRIAGE_5,Married (%)
2011,61.9,MARRIAGE_6,Never Married (%)
2016,63.2,MARRIAGE_6,Never Married (%)
2011,2.5,MARRIAGE_7,Widowed (%)
2016,2,MARRIAGE_7,Widowed (%)
2011,7.8,MARRIAGE_8,Divorced (%)
2016,7.1,MARRIAGE_8,Divorced (%)
2011,2.3,MARRIAGE_9,Separated (%)
2016,2,MARRIAGE_9,Separated (%)
2016,87.1,INTERNET_2,Internet accessed from dwelling (%)
2016,9.6,INTERNET_3,Internet not accessed from dwelling (%)
2011,1886,RENT_2,Average monthly household rental payment ($)
2016,2400,RENT_2,Average monthly household rental payment ($)
2011,2716,RENT_3,Average monthly household mortgage payment ($)
2016,2630,RENT_3,Average monthly household mortgage payment ($)
2011,73.6,CHILDCAR_2,Persons who did not provide child care (%)
2016,75.1,CHILDCAR_2,Persons who did not provide child care (%)
2011,8,CHILDCAR_3,Persons who cared for own child/children (%)
2016,8.1,CHILDCAR_3,Persons who cared for own child/children (%)
2011,3.6,CHILDCAR_4,Persons who cared for other child/children (%)
2016,3,CHILDCAR_4,Persons who cared for other child/children (%)
2011,0.3,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2016,0.2,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2011,6.3,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2016,6.1,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2011,15.1,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2016,16.1,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2011,1.5,CHILD_2,Average number of all children in a family
2016,1.5,CHILD_2,Average number of all children in a family
2016,9036,HOUSE_2,Dwellings with extra bedrooms needed (no.)
2016,29766,HOUSE_3,Dwellings with bedrooms spare (no.)
2016,41085,HOUSE_4,Dwellings with no bedrooms needed or spare (no.)
2011,3058,DWELL_2,Separate house (no.)
2016,1717,DWELL_2,Separate house (no.)
2011,15487,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2016,16834,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2011,53847,DWELL_4,Flat or apartment (no.)
2016,65882,DWELL_4,Flat or apartment (no.)
2011,247,DWELL_5,Other dwelling (no.)
2016,421,DWELL_5,Other dwelling (no.)
2011,14.1,TENURE_2,Owned Outright (%)
2016,14,TENURE_2,Owned Outright (%)
2011,23.2,TENURE_3,Owned with a mortgage (%)
2016,19.9,TENURE_3,Owned with a mortgage (%)
2011,59.8,TENURE_4,Rented (%)
2016,62.2,TENURE_4,Rented (%)
2011,91.8,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2016,94.9,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2011,8.2,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2016,5.1,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2011,75.1,STRESS_4,Households where rent payments are less than 30% of household income (%)
2016,72.5,STRESS_4,Households where rent payments are less than 30% of household income (%)
2011,24.9,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2016,27.5,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2017,2674.3,LAND,Land Area (Ha)
2016,1,PROTECTED_AREA_3,National Parks (no.)
2016,1,PROTECTED_AREA_6,Protected Areas - Total (no.)
2016,6,PROTECTED_AREA_8,National Parks (ha)
2016,6,PROTECTED_AREA_11,Protected Areas -Total (ha)
2016,0.2,PROTECTED_AREA_13,National Parks (%)
2016,0.2,PROTECTED_AREA_16,Protected Areas - Total (%)
2014,762,SOLAR_2,Small-scale solar panel system installations (no.)
2015,866,SOLAR_2,Small-scale solar panel system installations (no.)
2016,989,SOLAR_2,Small-scale solar panel system installations (no.)
2015,13.6,SOLAR_3,Increase in installations from previous year (%)
2016,14.2,SOLAR_3,Increase in installations from previous year (%)
2014,545,SOLAR_4,Solar water heater installations (no.)
2015,571,SOLAR_4,Solar water heater installations (no.)
2016,585,SOLAR_4,Solar water heater installations (no.)
2015,4.8,SOLAR_5,Increase in SWH installations from previous year (%)
2016,2.5,SOLAR_5,Increase in SWH installations from previous year (%)
2017,16544,MIGRATION_2,Internal Arrivals
2017,17647,MIGRATION_3,Internal Departures
2017,-1103,MIGRATION_4,Net Internal Migration
2017,24481,MIGRATION_5,Overseas Arrivals
2017,14817,MIGRATION_6,Overseas Departures
2017,9664,MIGRATION_7,Net Overseas Migration
2016,9,SEIFAA_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD)
2016,10,SEIFAA_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAA_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,1,SEIFAA_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,8,SEIFAS_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD) 
2016,9,SEIFAS_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAS_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,1,SEIFAS_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,6.4,COMMUTE_2,Average commuting distance from Place of Usual Residence (kms)
2016,3.5,COMMUTE_3,Median commuting distance from Place of Usual Residence (kms)
2016,18,COMMUTE_4,Average commuting distance to place of work (kms)
2016,12.2,COMMUTE_5,Median commuting distance to place of work (kms)
2011,34824,TOTMIG_2,Number of Females (no.)
2016,49944,TOTMIG_2,Number of Females (no.)
2011,37095,TOTMIG_3,Number of Males (no.)
2016,49485,TOTMIG_3,Number of Males (no.)
2011,71920,TOTMIG_4,Total population (no.)
2016,99423,TOTMIG_4,Total population (no.)
2011,391,AGEMIG_2,0-4 years (no.)
2016,493,AGEMIG_2,0-4 years (no.)
2011,375,AGEMIG_3,5-9 years (no.)
2016,512,AGEMIG_3,5-9 years (no.)
2011,361,AGEMIG_4,10-14 years (no.)
2016,443,AGEMIG_4,10-14 years (no.)
2011,2034,AGEMIG_5,15-19 years (no.)
2016,4232,AGEMIG_5,15-19 years (no.)
2011,9797,AGEMIG_6,20-24 years (no.)
2016,17355,AGEMIG_6,20-24 years (no.)
2011,14800,AGEMIG_7,25-29 years (no.)
2016,19878,AGEMIG_7,25-29 years (no.)
2011,12305,AGEMIG_8,30-34 years (no.)
2016,16819,AGEMIG_8,30-34 years (no.)
2011,7432,AGEMIG_9,35-39 years (no.)
2016,10297,AGEMIG_9,35-39 years (no.)
2011,4963,AGEMIG_10,40-44 years (no.)
2016,6217,AGEMIG_10,40-44 years (no.)
2011,4068,AGEMIG_11,45-49 years (no.)
2016,4601,AGEMIG_11,45-49 years (no.)
2011,3463,AGEMIG_12,50-54 years (no.)
2016,4184,AGEMIG_12,50-54 years (no.)
2011,2961,AGEMIG_13,55-59 years (no.)
2016,3567,AGEMIG_13,55-59 years (no.)
2011,2823,AGEMIG_14,60-64 years (no.)
2016,3016,AGEMIG_14,60-64 years (no.)
2011,1989,AGEMIG_15,65-69 years (no.)
2016,2802,AGEMIG_15,65-69 years (no.)
2011,1557,AGEMIG_16,70-74 years (no.)
2016,1863,AGEMIG_16,70-74 years (no.)
2011,1201,AGEMIG_17,75-80 years (no.)
2016,1400,AGEMIG_17,75-80 years (no.)
2011,800,AGEMIG_18,80-84 years (no.)
2016,986,AGEMIG_18,80-84 years (no.)
2011,590,AGEMIG_19,84 and over (no.)
2016,775,AGEMIG_19,84 and over (no.)
2011,34.5,ARRMIG_2,Arrived within 5 years (%)
2016,40.7,ARRMIG_2,Arrived within 5 years (%)
2011,16.1,ARRMIG_3,Arrived 5-10 years ago (%)
2016,16.3,ARRMIG_3,Arrived 5-10 years ago (%)
2011,44.6,ARRMIG_4,Arrived over 10 years ago (%)
2016,38.2,ARRMIG_4,Arrived over 10 years ago (%)
2011,4.8,ARRMIG_5,Arrival not stated (%)
2016,4.8,ARRMIG_5,Arrival not stated (%)
2011,42.8,CITMIG_2,Australian citizen (%)
2016,34.8,CITMIG_2,Australian citizen (%)
2011,55.8,CITMIG_3,Not an Australian citizen (%)
2016,63.7,CITMIG_3,Not an Australian citizen (%)
2011,1.4,CITMIG_4,Citizenship not stated (%)
2016,1.5,CITMIG_4,Citizenship not stated (%)
2011,13.1,RELMIG_2,Buddhism (%)
2016,13.3,RELMIG_2,Buddhism (%)
2011,37.6,RELMIG_3,Christianity (%)
2016,27.7,RELMIG_3,Christianity (%)
2011,2.6,RELMIG_4,Hinduism (%)
2016,2.6,RELMIG_4,Hinduism (%)
2011,3.3,RELMIG_5,Islam (%)
2016,2.4,RELMIG_5,Islam (%)
2011,1.7,RELMIG_6,Judaism (%)
2016,1,RELMIG_6,Judaism (%)
2011,0.8,RELMIG_7,Other Religion (%)
2016,0.5,RELMIG_7,Other Religion (%)
2011,36.2,RELMIG_10,No Religion (%)
2016,48.1,RELMIG_8,Secular beliefs and other spiritual beliefs and no religious affiliation (%)
2011,3.6,RELMIG_9,Religion not stated (%)
2016,3.9,RELMIG_9,Religion not stated (%)
2011,89.2,ENGMIG_2,Proficient in English (%)
2016,87.8,ENGMIG_2,Proficient in English (%)
2011,10.1,ENGMIG_3,Not proficient in English (%)
2016,11.7,ENGMIG_3,Not proficient in English (%)
2011,0.7,ENGMIG_4,English proficiency not stated (%)
2016,0.5,ENGMIG_4,English proficiency not stated (%)
2011,14.5,QUALMIG_2,Postgraduate Degree level (%)
2016,15.4,QUALMIG_2,Postgraduate Degree level (%)
2011,1.9,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2016,1.7,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2011,30.8,QUALMIG_4,Bachelor Degree level (%)
2016,32.9,QUALMIG_4,Bachelor Degree level (%)
2011,10.5,QUALMIG_5,Advanced Diploma and Diploma level (%)
2016,9.7,QUALMIG_5,Advanced Diploma and Diploma level (%)
2011,5.5,QUALMIG_6,Certificate level (%)
2016,6.3,QUALMIG_6,Certificate level (%)
2011,28.2,QUALMIG_7,School education level (%)
2011,3.6,QUALMIG_8,Education not stated (%)
2016,2.5,QUALMIG_8,Education not stated (%)
2011,9.8,OCCMIG_2,Managers (%)
2016,9.7,OCCMIG_2,Managers (%)
2011,23.4,OCCMIG_3,Professionals (%)
2016,20.9,OCCMIG_3,Professionals (%)
2011,5.7,OCCMIG_4,Technicians and trades workers (%)
2016,5.8,OCCMIG_4,Technicians and trades workers (%)
2011,6.4,OCCMIG_5,Community and personal service workers (%)
2016,7.4,OCCMIG_5,Community and personal service workers (%)
2011,8,OCCMIG_6,Clerical and administrative workers (%)
2016,6.3,OCCMIG_6,Clerical and administrative workers (%)
2011,4.9,OCCMIG_7,Sales workers (%)
2016,4.9,OCCMIG_7,Sales workers (%)
2011,1,OCCMIG_8,Machinery operators and drivers (%)
2016,1.1,OCCMIG_8,Machinery operators and drivers (%)
2011,3.9,OCCMIG_9,Labourers (%)
2016,4.9,OCCMIG_9,Labourers (%)
2011,0.6,OCCMIG_10,Occupation not stated (%)
2016,0.5,OCCMIG_10,Occupation not stated (%)
2011,49894,LFMIG_2,Labour Force number (no.)
2016,66855,LFMIG_2,Labour Force number (no.)
2011,3599,LFMIG_3,Unemployed number (no.)
2016,5083,LFMIG_3,Unemployed number (no.)
2011,69.4,LFMIG_4,Participation Rate (%)
2016,67.2,LFMIG_4,Participation Rate (%)
2011,7.2,LFMIG_5,Unemployment Rate (%)
2016,7.6,LFMIG_5,Unemployment Rate (%)
2016,21.5,INCMIG_2,Persons earning $1-$499 per week (%)
2016,19.9,INCMIG_3,Persons earning $500-$999 per week (%)
2016,24.3,INCMIG_4,Persons earning $1000-$1999 per week (%)
2016,8.3,INCMIG_5,Persons earning $2000-$2999 per week (%)
2016,6.2,INCMIG_6,Persons earning $3000 or more per week (%)
2016,0.2,INCMIG_7,Persons earning nil income (%)
2016,0.9,INCMIG_8,Persons with a negative income (%)
2016,1.8,INCMIG_9,Income not stated (%)
